step,t_ms,v,g_e,g_i,g_i_slow,g_nmda,adaptation,i_e,i_i,i_i_slow,i_nmda,i_adapt,v_noise,ge_noise,gi_noise,spiked
44,4.4000,-75.00000000,1.17894032,9.37141960,0.00000000,0.70208176,0.33452317,88.42052388,-46.85709802,-0.00000000,1.73808347,-5.01784762,0.00000000,0.00000000,0.00000000,0
45,4.5000,-75.00000000,1.14823817,9.66448916,0.00000000,0.70067900,0.33430045,86.11786242,-48.32244578,-0.00000000,1.73461077,-5.01450668,0.00000000,0.00000000,0.00000000,0
46,4.6000,-75.00000000,1.11833556,10.24636255,0.00000000,0.69927905,0.33407786,83.87516725,-51.23181275,-0.00000000,1.73114502,-5.01116797,0.00000000,0.00000000,0.00000000,0
47,4.7000,-75.00000000,1.08921169,10.39351824,0.00000000,0.69788189,0.33385543,81.69087671,-51.96759120,-0.00000000,1.72768619,-5.00783148,0.00000000,0.00000000,0.00000000,0
48,4.8000,-75.00000000,1.06084626,10.51001262,0.00000000,0.69648752,0.33363315,79.56346980,-52.55006308,-0.00000000,1.72423427,-5.00449721,-0.00000000,0.00000000,0.00000000,0
49,4.9000,-75.00000000,1.03321954,11.79634348,0.00000000,0.69509593,0.33341101,77.49146517,-58.98171738,-0.00000000,1.72078925,-5.00116516,0.00000000,0.00000000,0.00000000,0
50,5.0000,-75.00000000,1.00631227,11.90015282,0.00000000,0.69370713,0.33318902,75.47342002,-59.50076409,-0.00000000,1.71735111,-4.99783532,-0.00000000,0.00000000,0.00000000,0
51,5.1000,-75.00000000,1.05193499,11.73927249,0.00000000,0.72912237,0.33296718,78.89512455,-58.69636246,-0.00000000,1.80502556,-4.99450771,0.00000000,0.00000000,0.00000000,0
52,5.2000,-75.00000000,1.02454033,11.58056714,0.00000000,0.72766558,0.33274549,76.84052507,-57.90283568,-0.00000000,1.80141912,-4.99118231,-0.00000000,0.00000000,0.00000000,0
53,5.3000,-75.00000000,0.99785909,11.42400735,0.00000000,0.72621170,0.33252394,74.83943181,-57.12003674,-0.00000000,1.79781988,-4.98785913,-0.00000000,0.00000000,0.00000000,0
54,5.4000,-75.00000000,0.97187268,11.26956412,0.00000000,0.72476073,0.33230254,72.89045133,-56.34782059,-0.00000000,1.79422783,-4.98453815,0.00000000,0.00000000,0.00000000,0
55,5.5000,-75.00000000,0.94656302,11.11720884,0.00000000,0.72331266,0.33208129,70.99222652,-55.58604418,-0.00000000,1.79064296,-4.98121939,-0.00000000,0.00000000,0.00000000,0
56,5.6000,-75.00000000,0.92191247,10.96691327,0.00000000,0.72186748,0.33186019,69.14343558,-54.83456635,-0.00000000,1.78706526,-4.97790284,0.00000000,0.00000000,0.00000000,0
57,5.7000,-75.00000000,0.89790388,10.81864958,0.00000000,0.72042519,0.33163923,67.34279115,-54.09324790,-0.00000000,1.78349470,-4.97458850,0.00000000,0.00000000,0.00000000,0
58,5.8000,-75.00000000,0.87452053,10.67239029,0.00000000,0.71898578,0.33141842,65.58903939,-53.36195146,-0.00000000,1.77993127,-4.97127636,0.00000000,0.00000000,0.00000000,0
59,5.9000,-75.00000000,0.85174612,10.52810831,0.00000000,0.71754924,0.33119776,63.88095912,-52.64054155,-0.00000000,1.77637497,-4.96796643,-0.00000000,0.00000000,0.00000000,0
60,6.0000,-75.00000000,0.82956481,10.38577690,0.00000000,0.71611558,0.33097725,62.21736094,-51.92888451,-0.00000000,1.77282577,-4.96465870,0.00000000,0.00000000,0.00000000,0
61,6.1000,-75.00000000,0.80796115,10.24536970,0.00000000,0.71468478,0.33075688,60.59708646,-51.22684850,-0.00000000,1.76928366,-4.96135318,-0.00000000,0.00000000,0.00000000,0
62,6.2000,-75.00000000,0.78692010,10.22928692,0.00000000,0.71325684,0.33053666,59.01900742,-51.14643460,-0.00000000,1.76574863,-4.95804985,0.00000000,0.00000000,0.00000000,0
63,6.3000,-75.00000000,0.76642700,10.41624001,0.00000000,0.71183175,0.33031658,57.48202497,-52.08120005,-0.00000000,1.76222066,-4.95474873,-0.00000000,0.00000000,0.00000000,0
64,6.4000,-75.00000000,0.74646758,10.59147715,0.00000000,0.71040951,0.33009665,55.98506887,-52.95738577,-0.00000000,1.75869974,-4.95144980,0.00000000,0.00000000,0.00000000,0
65,6.5000,-75.00000000,0.72702796,10.44828905,0.00000000,0.70899011,0.32987687,54.52709673,-52.24144526,-0.00000000,1.75518586,-4.94815307,-0.00000000,0.00000000,0.00000000,0
66,6.6000,-75.00000000,0.70809458,10.30703674,0.00000000,0.70757354,0.32965724,53.10709334,-51.53518368,-0.00000000,1.75167899,-4.94485853,-0.00000000,0.00000000,0.00000000,0
67,6.7000,-75.00000000,0.68965427,10.16769403,0.00000000,0.70615981,0.32943775,51.72406991,-50.83847017,-0.00000000,1.74817914,-4.94156619,-0.00000000,0.00000000,0.00000000,0
68,6.8000,-75.00000000,0.67169418,10.15356371,0.00000000,0.70474890,0.32921840,50.37706339,-50.76781857,-0.00000000,1.74468627,-4.93827604,-0.00000000,0.00000000,0.00000000,0
69,6.9000,-75.00000000,0.65420181,10.01629584,0.00000000,0.70334081,0.32899921,49.06513583,-50.08147922,-0.00000000,1.74120039,-4.93498808,0.00000000,0.00000000,0.00000000,0
70,7.0000,-75.00000000,0.63716498,9.88088372,0.00000000,0.70193554,0.32878015,47.78737370,-49.40441861,-0.00000000,1.73772147,-4.93170231,-0.00000000,0.00000000,0.00000000,0
71,7.1000,-75.00000000,0.62057183,10.22747566,0.00000000,0.70053307,0.32856125,46.54288726,-51.13737828,-0.00000000,1.73424950,-4.92841873,0.00000000,0.00000000,0.00000000,0
72,7.2000,-75.00000000,0.60441080,10.08920856,0.00000000,0.69913340,0.32834249,45.33080993,-50.44604278,-0.00000000,1.73078446,-4.92513733,0.00000000,0.00000000,0.00000000,0
73,7.3000,-75.00000000,0.58867064,9.95281071,0.00000000,0.69773653,0.32812387,44.15029772,-49.76405357,-0.00000000,1.72732636,-4.92185812,-0.00000000,0.00000000,0.00000000,0
74,7.4000,-75.00000000,0.57334038,10.23802034,0.00000000,0.69634246,0.32790541,43.00052859,-51.19010168,-0.00000000,1.72387515,-4.91858109,-0.00000000,0.00000000,0.00000000,0
75,7.5000,-76.04403287,0.55840936,10.09961068,0.00000000,0.69495116,0.32768708,42.46369966,-39.95372791,-0.00000000,1.63843290,-4.57319016,0.00000000,0.00000000,0.00000000,0
76,7.6000,-75.97984242,0.54386717,9.96307221,0.00000000,0.69356265,0.32746891,41.32294211,-40.05312025,-0.00000000,1.64009135,-4.59116566,-0.00000000,0.00000000,0.00000000,0
77,7.7000,-76.04205331,0.52970370,9.82837963,0.00000000,0.69217691,0.32725087,40.27975677,-38.90020260,-0.00000000,1.63204386,-4.56775024,0.00000000,0.00000000,0.00000000,0
78,7.8000,-76.09102281,0.51590907,9.69550798,0.00000000,0.69079394,0.32703299,39.25604869,-37.89951955,-0.00000000,1.62504384,-4.54869434,0.00000000,0.00000000,0.00000000,0
79,7.9000,-76.14051352,0.50247368,9.56443265,0.00000000,0.68941373,0.32681524,38.25860416,-36.91379850,-0.00000000,1.61803314,-4.52949145,-0.00000000,0.00000000,0.00000000,0
80,8.0000,-76.18937553,0.48938818,9.43512935,0.00000000,0.68803628,0.32659765,37.28617995,-35.95373474,-0.00000000,1.61109911,-4.51051744,-0.00000000,0.00000000,0.00000000,0
81,8.1000,-76.23769516,0.47664346,9.30757412,0.00000000,0.68666159,0.32638019,36.33819851,-35.01793120,-0.00000000,1.60423459,-4.49174372,0.00000000,0.00000000,0.00000000,0
82,8.2000,-76.28547359,0.46423063,9.18174334,0.00000000,0.68528963,0.32616289,35.41405354,-34.10582811,-0.00000000,1.59743887,-4.47316952,-0.00000000,0.00000000,0.00000000,0
83,8.3000,-76.33271667,0.45214106,9.05761368,0.00000000,0.68392043,0.32594572,34.51315562,-33.21683570,-0.00000000,1.59071094,-4.45479255,0.00000000,0.00000000,0.00000000,0
84,8.4000,-76.37942999,0.44036633,8.93516216,0.00000000,0.68255395,0.32572871,33.63492946,-32.35038018,-0.00000000,1.58404980,-4.43661063,0.00000000,0.00000000,0.00000000,0
85,8.5000,-76.42561912,0.42889824,8.81436608,0.00000000,0.68119021,0.32551183,32.77881367,-31.50590161,-0.00000000,1.57745446,-4.41862158,0.00000000,0.00000000,0.00000000,0
86,8.6000,-76.47128958,0.41772881,8.69520306,0.00000000,0.67982919,0.32529510,31.94426043,-30.68285362,-0.00000000,1.57092397,-4.40082323,0.00000000,0.00000000,0.00000000,0
87,8.7000,-76.51644688,0.40685024,8.57765103,0.00000000,0.67847089,0.32507852,31.13073513,-29.88070306,-0.00000000,1.56445737,-4.38321345,0.00000000,0.00000000,0.00000000,0
88,8.8000,-76.56109644,0.39625499,8.46168821,0.00000000,0.67711530,0.32486208,30.33771615,-29.09892971,-0.00000000,1.55805373,-4.36579011,-0.00000000,0.00000000,0.00000000,0
89,8.9000,-75.84522061,0.48118917,8.34729311,0.00000000,0.72456495,0.32464578,36.49589912,-34.68116139,-0.00000000,1.72425336,-4.59528938,-0.00000000,0.00000000,0.00000000,0
90,9.0000,-75.84651874,0.46865797,8.23444454,0.00000000,0.72311727,0.32442963,35.54607545,-34.20161111,-0.00000000,1.72070360,-4.59180863,-0.00000000,0.00000000,0.00000000,0
91,9.1000,-76.02790822,0.45645310,8.43917778,0.00000000,0.72167248,0.32421362,34.70317465,-33.52118868,-0.00000000,1.70271958,-4.52994242,-0.00000000,0.00000000,0.00000000,0
92,9.2000,-76.08595248,0.44456608,8.32508700,0.00000000,0.72023058,0.32399775,33.82523352,-32.58478616,-0.00000000,1.69469475,-4.50812012,0.00000000,0.00000000,0.00000000,0
93,9.3000,-76.30973427,0.43298862,8.65018856,0.00000000,0.71879156,0.32378203,33.04124634,-31.92149440,-0.00000000,1.67362381,-4.43266204,0.00000000,0.00000000,0.00000000,0
94,9.4000,-76.36387024,0.42171266,8.53324509,0.00000000,0.71735541,0.32356645,32.20361073,-31.02798643,-0.00000000,1.66603443,-4.41219414,0.00000000,0.00000000,0.00000000,0
95,9.5000,-76.41049468,0.41073035,8.41788260,0.00000000,0.71592213,0.32335102,31.38410921,-30.21603437,-0.00000000,1.65906411,-4.39418039,0.00000000,0.00000000,0.00000000,0
96,9.6000,-76.35976671,0.41214491,8.30407972,0.00000000,0.72069664,0.32313573,31.47128913,-30.22878746,-0.00000000,1.67411731,-4.40764672,-0.00000000,0.00000000,0.00000000,0
97,9.7000,-74.35232135,0.67356618,8.51706003,0.00000000,0.85869324,0.32292058,50.08120870,-48.10161806,-0.00000000,2.19082076,-5.05295748,-0.00000000,0.00000000,0.00000000,0
98,9.8000,-74.35379523,0.65602506,8.40191635,0.00000000,0.85697757,0.32270558,48.77795273,-47.43894018,-0.00000000,2.18629390,-5.04911754,0.00000000,0.00000000,0.00000000,0
99,9.9000,-74.41937828,0.63894075,8.28832932,0.00000000,0.85526533,0.32249072,47.54957315,-46.25403064,-0.00000000,2.17529126,-5.02460585,-0.00000000,0.00000000,0.00000000,0
100,10.0000,-74.48718641,0.62230135,8.17627789,0.00000000,0.85355651,0.32227600,46.35347664,-45.07429587,-0.00000000,2.16411738,-4.99940748,-0.00000000,0.00000000,0.00000000,0
101,10.1000,-74.62335159,0.60609528,8.18906988,0.00000000,0.85185110,0.32206142,45.22886105,-44.02974957,-0.00000000,2.14616584,-4.95222527,0.00000000,0.00000000,0.00000000,0
102,10.2000,-74.69407934,0.59031125,8.07836036,0.00000000,0.85014910,0.32184699,44.09275519,-42.86313915,-0.00000000,2.13484252,-4.92616451,-0.00000000,0.00000000,0.00000000,0
103,10.3000,-74.75945139,0.57493827,7.96914754,0.00000000,0.84845050,0.32163270,42.98206949,-41.76270506,-0.00000000,2.12410518,-4.90185882,0.00000000,0.00000000,0.00000000,0
104,10.4000,-74.82372324,0.55996563,7.86141119,0.00000000,0.84675530,0.32141855,41.89871357,-40.69284006,-0.00000000,2.11352739,-4.87793695,0.00000000,0.00000000,0.00000000,0
105,10.5000,-74.98832032,0.54538292,7.94774048,0.00000000,0.84506348,0.32120455,40.89734899,-39.83152947,-0.00000000,2.09319042,-4.82181983,-0.00000000,0.00000000,0.00000000,0
106,10.6000,-75.06034358,0.53117997,7.84029353,0.00000000,0.84337504,0.32099069,39.87055099,-38.72835628,-0.00000000,2.08200455,-4.79549061,-0.00000000,0.00000000,0.00000000,0
107,10.7000,-75.12236826,0.51734690,7.73429918,0.00000000,0.84168998,0.32077697,38.86432399,-37.72506316,-0.00000000,2.07184156,-4.77240163,-0.00000000,0.00000000,0.00000000,0
108,10.8000,-75.18266455,0.50387406,7.62973778,0.00000000,0.84000828,0.32056339,37.88259477,-36.75500630,-0.00000000,2.06189214,-4.74989533,0.00000000,0.00000000,0.00000000,0
109,10.9000,-75.24216353,0.49075210,7.52658997,0.00000000,0.83832994,0.32034996,36.92524942,-35.81028430,-0.00000000,2.05206467,-4.72767230,-0.00000000,0.00000000,0.00000000,0
110,11.0000,-75.36003246,0.47797185,7.54726287,0.00000000,0.83665496,0.32013667,36.01997419,-35.01905476,-0.00000000,2.03672022,-4.68679040,0.00000000,0.00000000,0.00000000,0
111,11.1000,-75.42631985,0.46552443,7.44523005,0.00000000,0.83498332,0.31992352,35.11279465,-34.05210093,-0.00000000,2.02636324,-4.66246299,-0.00000000,0.00000000,0.00000000,0
112,11.2000,-75.48445347,0.45340117,7.34457664,0.00000000,0.83331502,0.31971051,34.22473947,-33.16477754,-0.00000000,2.01682521,-4.64077273,-0.00000000,0.00000000,0.00000000,0
113,11.3000,-75.54076162,0.44159362,7.24528397,0.00000000,0.83165006,0.31949764,33.35831864,-32.30844840,-0.00000000,2.00750150,-4.61969254,0.00000000,0.00000000,0.00000000,0
114,11.4000,-75.59624130,0.43009357,7.14733366,0.00000000,0.82998842,0.31928491,32.51345742,-31.47513277,-0.00000000,1.99829651,-4.59890287,-0.00000000,0.00000000,0.00000000,0
115,11.5000,-75.65106485,0.41889301,7.05070756,0.00000000,0.82833010,0.31907233,31.68970195,-30.66306995,-0.00000000,1.98919302,-4.57834819,-0.00000000,0.00000000,0.00000000,0
116,11.6000,-75.70526802,0.40798413,6.95538777,0.00000000,0.82667510,0.31885989,30.88654769,-29.87152629,-0.00000000,1.98018679,-4.55801666,-0.00000000,0.00000000,0.00000000,0
117,11.7000,-75.46848549,0.43413491,6.86135662,0.00000000,0.84386512,0.31864759,32.76350385,-31.09233708,-0.00000000,2.04388461,-4.63043206,-0.00000000,0.00000000,0.00000000,0
118,11.8000,-75.46012087,0.42282910,6.76859669,0.00000000,0.84217908,0.31843543,31.90673463,-30.72861089,-0.00000000,2.04059888,-4.63001266,-0.00000000,0.00000000,0.00000000,0
119,11.9000,-76.00417585,0.41181771,7.76948514,0.00000000,0.84049640,0.31822341,31.29986581,-31.04549640,-0.00000000,1.98528305,-4.45379891,0.00000000,0.00000000,0.00000000,0
120,12.0000,-76.16567142,0.40109309,7.77870653,0.00000000,0.83881709,0.31801154,30.54952445,-29.82611671,-0.00000000,1.96635389,-4.39947607,-0.00000000,0.00000000,0.00000000,0
121,12.1000,-75.44539304,0.48927433,7.67354478,0.00000000,0.88767182,0.31779980,36.91349377,-34.94998050,-0.00000000,2.15230929,-4.62545118,0.00000000,0.00000000,0.00000000,0
122,12.2000,-75.39672469,0.47653256,7.56980474,0.00000000,0.88589825,0.31758820,35.92899460,-34.84589526,-0.00000000,2.15290133,-4.63782799,-0.00000000,0.00000000,0.00000000,0
123,12.3000,-75.66191460,0.46412263,7.94764057,0.00000000,0.88412822,0.31737675,35.11640660,-34.47754354,-0.00000000,2.12211124,-4.55057496,0.00000000,0.00000000,0.00000000,0
124,12.4000,-75.73869796,0.45203587,7.84019497,0.00000000,0.88236173,0.31716544,34.23660835,-33.40943881,-0.00000000,2.11026994,-4.52319211,0.00000000,0.00000000,0.00000000,0
125,12.5000,-75.79419384,0.44026388,7.73420195,0.00000000,0.88059877,0.31695427,33.36944593,-32.52855424,-0.00000000,2.10058538,-4.50259086,0.00000000,0.00000000,0.00000000,0
126,12.6000,-75.84657340,0.42879846,7.62964187,0.00000000,0.87883934,0.31674323,32.52289375,-31.68915749,-0.00000000,2.09124882,-4.48300211,-0.00000000,0.00000000,0.00000000,0
127,12.7000,-76.07985187,0.41763162,7.95834662,0.00000000,0.87708341,0.31653234,31.77335181,-31.19789763,-0.00000000,2.06435882,-4.40617710,-0.00000000,0.00000000,0.00000000,0
128,12.8000,-76.20513854,0.45578114,8.96962192,0.00000000,0.90044892,0.31632159,34.73286502,-34.03847256,-0.00000000,2.10692193,-4.36361254,-0.00000000,0.00000000,0.00000000,0
129,12.9000,-75.68216517,0.51574089,8.84835997,0.00000000,0.93545109,0.31611098,39.03238709,-38.20575689,-0.00000000,2.24317013,-4.52602482,0.00000000,0.00000000,0.00000000,0
130,13.0000,-75.72537285,0.50230988,8.72873739,0.00000000,0.93358206,0.31590051,38.03760305,-37.31209786,-0.00000000,2.23416318,-4.50936202,0.00000000,0.00000000,0.00000000,0
131,13.1000,-75.91835478,0.48922865,8.93597668,0.00000000,0.93171676,0.31569018,37.14143399,-36.47348651,-0.00000000,2.20962540,-4.44543713,-0.00000000,0.00000000,0.00000000,0
132,13.2000,-75.59658991,0.52364984,8.81516959,0.00000000,0.95401821,0.31547999,39.58614219,-38.81680667,-0.00000000,2.29687561,-4.54398769,0.00000000,0.00000000,0.00000000,0
133,13.3000,-75.83831511,0.51001287,9.13364563,0.00000000,0.95211208,0.31526994,38.67851650,-38.01135501,-0.00000000,2.26648263,-4.46475356,0.00000000,0.00000000,0.00000000,0
134,13.4000,-75.88717554,0.49673103,9.01016622,0.00000000,0.95020976,0.31506003,37.69551486,-37.05723203,-0.00000000,2.25677949,-4.44638691,-0.00000000,0.00000000,0.00000000,0
135,13.5000,-75.93748306,0.48379508,8.88835614,0.00000000,0.94831124,0.31485026,36.73818076,-36.10909739,-0.00000000,2.24696384,-4.42758712,0.00000000,0.00000000,0.00000000,0
136,13.6000,-76.06654082,0.47119601,8.96080198,0.00000000,0.94641651,0.31464063,35.84225066,-35.24694882,-0.00000000,2.22893771,-4.38403237,-0.00000000,0.00000000,0.00000000,0
137,13.7000,-76.11558649,0.45892505,8.83965927,0.00000000,0.94452557,0.31443114,34.93134932,-34.33689186,-0.00000000,2.21936884,-4.36569195,0.00000000,0.00000000,0.00000000,0
138,13.8000,-76.16326285,0.44697365,8.72015431,0.00000000,0.94263841,0.31422179,34.04297160,-33.45693995,-0.00000000,2.20998164,-4.34780427,-0.00000000,0.00000000,0.00000000,0
139,13.9000,-76.21037125,0.43533349,8.60226496,0.00000000,0.94075501,0.31401257,33.17692694,-32.59939059,-0.00000000,2.20069142,-4.33011682,-0.00000000,0.00000000,0.00000000,0
140,14.0000,-76.25693564,0.42399647,8.48596938,0.00000000,0.93887538,0.31380350,32.33267123,-31.76352957,-0.00000000,2.19149488,-4.31262171,-0.00000000,0.00000000,0.00000000,0
