step,t_ms,v,g_e,g_i,g_i_slow,g_nmda,adaptation,i_e,i_i,i_i_slow,i_nmda,i_adapt,v_noise,ge_noise,gi_noise,spiked
79,7.9000,-64.86672829,0.00036437,0.00000000,0.00000000,0.00000000,0.00000000,0.02363578,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
80,8.0000,-64.87377571,0.00033127,0.00000000,0.00000000,0.00000000,0.00000000,0.02149095,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
81,8.1000,-64.88097508,0.00030118,0.00000000,0.00000000,0.00000000,0.00000000,0.01954081,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
82,8.2000,-64.88830559,0.00027382,0.00000000,0.00000000,0.00000000,0.00000000,0.01776766,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
83,8.3000,-64.89574837,0.00024894,0.00000000,0.00000000,0.00000000,0.00000000,0.01615543,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
84,8.4000,-64.90328632,0.00022633,0.00000000,0.00000000,0.00000000,0.00000000,0.01468952,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
85,8.5000,-64.91090399,0.00020577,0.00000000,0.00000000,0.00000000,0.00000000,0.01335664,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
86,8.6000,-64.91858735,0.00018708,0.00000000,0.00000000,0.00000000,0.00000000,0.01214471,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
87,8.7000,-64.92632373,0.00017008,0.00000000,0.00000000,0.00000000,0.00000000,0.01104276,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
88,8.8000,-64.93410165,0.00015463,0.00000000,0.00000000,0.00000000,0.00000000,0.01004080,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
89,8.9000,-64.94191076,0.00014058,0.00000000,0.00000000,0.00000000,0.00000000,0.00912976,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
90,9.0000,-64.94974169,0.00012781,0.00000000,0.00000000,0.00000000,0.00000000,0.00830138,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
91,9.1000,-64.95758596,0.00011620,0.00000000,0.00000000,0.00000000,0.00000000,0.00754816,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
92,9.2000,-64.96543596,0.00010565,0.00000000,0.00000000,0.00000000,0.00000000,0.00686329,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
93,9.3000,-64.97328478,0.00009605,0.00000000,0.00000000,0.00000000,0.00000000,0.00624056,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
94,9.4000,-64.98112624,0.00008732,0.00000000,0.00000000,0.00000000,0.00000000,0.00567433,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
95,9.5000,-64.98895474,0.00007939,0.00000000,0.00000000,0.00000000,0.00000000,0.00515947,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
96,9.6000,-64.99676527,0.00007218,0.00000000,0.00000000,0.00000000,0.00000000,0.00469133,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
97,9.7000,-65.00455330,0.00006562,0.00000000,0.00000000,0.00000000,0.00000000,0.00426567,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
98,9.8000,-65.01231480,0.00005966,0.00000000,0.00000000,0.00000000,0.00000000,0.00387862,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
99,9.9000,-65.02004614,0.00005424,0.00000000,0.00000000,0.00000000,0.00000000,0.00352669,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
100,10.0000,-65.02774406,0.00004931,0.00000000,0.00000000,0.00000000,0.00000000,0.00320669,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
101,10.1000,-65.03540568,0.00004483,0.00000000,0.00000000,0.00000000,0.00000000,0.00291573,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
102,10.2000,-65.04302842,0.00004076,0.00000000,0.00000000,0.00000000,0.00000000,0.00265117,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
103,10.3000,-65.05060997,0.00003706,0.00000000,0.00000000,0.00000000,0.00000000,0.00241061,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
104,10.4000,-65.05814831,0.00003369,0.00000000,0.00000000,0.00000000,0.00000000,0.00219187,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
105,10.5000,-65.06564163,0.00003063,0.00000000,0.00000000,0.00000000,0.00000000,0.00199298,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
106,10.6000,-65.07308836,0.00002785,0.00000000,0.00000000,0.00000000,0.00000000,0.00181214,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
107,10.7000,-65.08048709,0.00002532,0.00000000,0.00000000,0.00000000,0.00000000,0.00164771,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
108,10.8000,-65.08783661,0.00002302,0.00000000,0.00000000,0.00000000,0.00000000,0.00149819,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
109,10.9000,-65.09513588,0.00002093,0.00000000,0.00000000,0.00000000,0.00000000,0.00136224,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
110,11.0000,-65.10238397,0.00001903,0.00000000,0.00000000,0.00000000,0.00000000,0.00123863,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
111,11.1000,-65.10958011,0.00001730,0.00000000,0.00000000,0.00000000,0.00000000,0.00112623,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
112,11.2000,-65.11672364,0.00001573,0.00000000,0.00000000,0.00000000,0.00000000,0.00102404,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
113,11.3000,-65.12381400,0.00001430,0.00000000,0.00000000,0.00000000,0.00000000,0.00093111,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
114,11.4000,-65.13085074,0.00001300,0.00000000,0.00000000,0.00000000,0.00000000,0.00084662,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
115,11.5000,-65.13783349,0.00001182,0.00000000,0.00000000,0.00000000,0.00000000,0.00076979,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
116,11.6000,-65.14476197,0.00001074,0.00000000,0.00000000,0.00000000,0.00000000,0.00069993,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
117,11.7000,-65.15163595,0.00000977,0.00000000,0.00000000,0.00000000,0.00000000,0.00063642,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
118,11.8000,-65.15845530,0.00000888,0.00000000,0.00000000,0.00000000,0.00000000,0.00057866,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
119,11.9000,-65.16521991,0.00000807,0.00000000,0.00000000,0.00000000,0.00000000,0.00052615,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
120,12.0000,-65.17192975,0.00000734,0.00000000,0.00000000,0.00000000,0.00000000,0.00047840,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
121,12.1000,-65.17858482,0.00000667,0.00000000,0.00000000,0.00000000,0.00000000,0.00043499,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
122,12.2000,-65.18518519,0.00000607,0.00000000,0.00000000,0.00000000,0.00000000,0.00039551,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
123,12.3000,-65.19173094,0.00000552,0.00000000,0.00000000,0.00000000,0.00000000,0.00035962,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
124,12.4000,-65.19822219,0.00000502,0.00000000,0.00000000,0.00000000,0.00000000,0.00032698,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
125,12.5000,-65.20465912,0.00000456,0.00000000,0.00000000,0.00000000,0.00000000,0.00029731,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
126,12.6000,-65.21104189,0.00000415,0.00000000,0.00000000,0.00000000,0.00000000,0.00027032,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
127,12.7000,-65.21737073,0.00000377,0.00000000,0.00000000,0.00000000,0.00000000,0.00024579,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
128,12.8000,-65.22364586,0.00000343,0.00000000,0.00000000,0.00000000,0.00000000,0.00022348,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
129,12.9000,-65.22986755,0.00000312,0.00000000,0.00000000,0.00000000,0.00000000,0.00020320,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
130,13.0000,-65.23603606,0.00000283,0.00000000,0.00000000,0.00000000,0.00000000,0.00018476,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
131,13.1000,-65.24215167,0.00000257,0.00000000,0.00000000,0.00000000,0.00000000,0.00016799,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
132,13.2000,-65.24821470,0.00000234,0.00000000,0.00000000,0.00000000,0.00000000,0.00015274,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
133,13.3000,-65.25422546,0.00000213,0.00000000,0.00000000,0.00000000,0.00000000,0.00013888,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
134,13.4000,-65.26018427,0.00000193,0.00000000,0.00000000,0.00000000,0.00000000,0.00012628,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
135,13.5000,-65.26609147,0.00000176,0.00000000,0.00000000,0.00000000,0.00000000,0.00011481,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
136,13.6000,-65.27194740,0.00000160,0.00000000,0.00000000,0.00000000,0.00000000,0.00010439,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
137,13.7000,-65.27775241,0.00000145,0.00000000,0.00000000,0.00000000,0.00000000,0.00009492,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0
138,13.8000,-65.28350686,0.00000132,0.00000000,0.00000000,0.00000000,0.00000000,0.00008630,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
139,13.9000,-65.28921111,0.00000120,0.00000000,0.00000000,0.00000000,0.00000000,0.00007847,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
140,14.0000,-65.16497806,0.01808801,0.00000000,0.00000000,0.00000000,0.00000000,1.17870448,-0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0
