time_ms,neuron_id,zone
50.4000,467,input
50.6000,147,input
50.7000,462,input
50.9000,85,input
50.9000,349,input
51.2000,72,input
51.2000,285,input
51.3000,16,reservoir
51.4000,235,reservoir
51.5000,23,input
51.5000,49,reservoir
51.5000,515,reservoir
51.5000,687,reservoir
51.6000,242,reservoir
51.6000,353,reservoir
51.6000,395,input
51.6000,498,reservoir
51.6000,511,reservoir
51.7000,27,input
51.7000,88,reservoir
51.7000,360,reservoir
51.8000,490,input
51.8000,506,reservoir
51.9000,18,input
51.9000,491,reservoir
52.0000,62,input
52.0000,208,reservoir
52.0000,289,input
52.0000,449,reservoir
52.0000,509,input
52.0000,562,input
52.0000,692,reservoir
52.1000,192,input
52.1000,241,reservoir
52.1000,439,reservoir
52.1000,523,reservoir
52.2000,28,reservoir
52.2000,163,reservoir
52.2000,265,input
52.2000,397,input
52.2000,412,reservoir
52.2000,457,input
52.2000,592,input
52.2000,672,reservoir
52.3000,101,reservoir
52.3000,229,reservoir
52.3000,230,reservoir
52.3000,293,input
52.3000,583,reservoir
52.4000,29,reservoir
52.4000,136,input
52.4000,140,reservoir
52.4000,248,reservoir
52.4000,280,reservoir
52.4000,308,input
52.4000,372,input
52.4000,415,input
52.5000,74,reservoir
52.5000,297,reservoir
52.5000,377,reservoir
52.5000,639,reservoir
52.5000,649,reservoir
52.5000,700,reservoir
52.5000,725,reservoir
52.6000,97,reservoir
52.6000,175,reservoir
52.6000,212,reservoir
52.6000,436,reservoir
52.6000,496,reservoir
52.6000,497,reservoir
52.6000,552,reservoir
52.6000,699,reservoir
52.7000,45,reservoir
52.7000,96,input
52.7000,131,reservoir
52.7000,189,reservoir
52.7000,210,reservoir
52.7000,233,reservoir
52.7000,291,reservoir
52.7000,499,reservoir
52.7000,555,reservoir
52.7000,575,reservoir
52.7000,591,reservoir
52.7000,604,input
52.7000,676,reservoir
52.8000,47,reservoir
52.8000,78,reservoir
52.8000,86,reservoir
52.8000,143,reservoir
52.8000,155,reservoir
52.8000,220,reservoir
52.8000,253,reservoir
52.8000,259,reservoir
52.8000,482,reservoir
52.8000,486,reservoir
52.8000,540,reservoir
52.8000,545,reservoir
52.8000,599,reservoir
52.8000,636,reservoir
52.9000,61,reservoir
52.9000,111,reservoir
52.9000,174,reservoir
52.9000,178,reservoir
52.9000,243,reservoir
52.9000,272,reservoir
52.9000,275,reservoir
52.9000,391,reservoir
52.9000,423,reservoir
52.9000,440,reservoir
52.9000,455,reservoir
52.9000,458,reservoir
52.9000,476,reservoir
52.9000,594,reservoir
52.9000,596,reservoir
52.9000,600,reservoir
52.9000,702,reservoir
52.9000,719,reservoir
53.0000,2,reservoir
53.0000,60,reservoir
53.0000,95,reservoir
53.0000,149,reservoir
53.0000,172,reservoir
53.0000,182,reservoir
53.0000,277,reservoir
53.0000,406,reservoir
53.0000,411,reservoir
53.0000,447,reservoir
53.0000,478,reservoir
53.0000,494,reservoir
53.0000,527,reservoir
53.0000,568,reservoir
53.0000,606,reservoir
53.0000,621,reservoir
53.0000,657,reservoir
53.0000,680,reservoir
53.0000,709,reservoir
53.1000,75,reservoir
53.1000,107,reservoir
53.1000,130,reservoir
53.1000,244,reservoir
53.1000,284,reservoir
53.1000,407,reservoir
53.1000,493,input
53.1000,508,reservoir
53.1000,587,reservoir
53.1000,607,reservoir
53.1000,617,reservoir
53.2000,24,reservoir
53.2000,148,reservoir
53.2000,252,reservoir
53.2000,331,reservoir
53.2000,336,reservoir
53.2000,338,reservoir
53.2000,409,reservoir
53.2000,500,reservoir
53.2000,537,reservoir
53.2000,659,reservoir
53.3000,25,reservoir
53.3000,121,reservoir
53.3000,273,reservoir
53.3000,325,input
53.3000,578,reservoir
53.3000,611,reservoir
53.3000,637,reservoir
53.4000,257,reservoir
53.4000,294,reservoir
53.5000,1,reservoir
53.5000,316,reservoir
53.5000,339,reservoir
53.6000,67,reservoir
53.6000,438,reservoir
53.6000,706,reservoir
53.7000,228,reservoir
53.7000,634,input
53.8000,334,reservoir
53.9000,98,input
54.0000,274,reservoir
54.0000,466,input
54.5000,360,reservoir
54.6000,353,reservoir
54.6000,526,input
54.7000,346,input
54.8000,208,reservoir
54.8000,492,reservoir
54.9000,29,reservoir
54.9000,123,input
55.0000,722,input
55.2000,253,reservoir
55.3000,379,input
55.3000,636,reservoir
55.4000,112,reservoir
55.4000,243,reservoir
55.5000,191,reservoir
55.5000,345,input
55.6000,16,reservoir
55.6000,467,input
55.6000,621,reservoir
55.6000,649,reservoir
55.7000,97,reservoir
55.7000,233,reservoir
55.7000,244,reservoir
55.8000,26,input
55.8000,75,reservoir
55.8000,271,reservoir
56.0000,147,input
56.0000,216,reservoir
56.0000,391,reservoir
56.1000,85,input
56.2000,462,input
56.4000,579,input
56.5000,285,input
56.5000,388,input
56.5000,490,input
56.5000,568,reservoir
56.7000,140,reservoir
56.7000,687,reservoir
56.8000,72,input
56.8000,515,reservoir
56.9000,349,input
56.9000,607,reservoir
57.0000,23,input
57.0000,90,input
57.0000,377,reservoir
57.1000,457,input
57.1000,531,reservoir
57.1000,659,reservoir
57.2000,27,input
57.2000,175,reservoir
57.3000,265,input
57.3000,331,reservoir
57.3000,509,input
57.4000,29,reservoir
57.4000,49,reservoir
57.4000,360,reservoir
57.4000,685,input
57.5000,177,input
57.6000,253,reservoir
57.6000,353,reservoir
57.6000,562,input
57.7000,18,input
57.7000,243,reservoir
57.7000,575,reservoir
57.7000,619,input
57.8000,208,reservoir
57.8000,415,input
57.8000,491,reservoir
57.8000,636,reservoir
57.9000,62,input
57.9000,174,reservoir
57.9000,297,reservoir
57.9000,497,reservoir
58.0000,250,reservoir
58.0000,289,input
58.0000,342,reservoir
58.0000,592,input
58.0000,599,reservoir
58.1000,308,input
58.1000,407,reservoir
58.2000,22,reservoir
58.2000,293,input
58.2000,395,input
58.3000,88,reservoir
58.3000,95,reservoir
58.3000,96,input
58.3000,492,reservoir
58.4000,45,reservoir
58.4000,148,reservoir
58.4000,372,input
58.4000,397,input
58.4000,527,reservoir
58.5000,75,reservoir
58.5000,192,input
58.5000,233,reservoir
58.5000,498,reservoir
58.6000,97,reservoir
58.6000,391,reservoir
58.6000,499,reservoir
58.6000,552,reservoir
58.6000,594,reservoir
58.6000,649,reservoir
58.6000,719,reservoir
58.7000,478,reservoir
58.7000,621,reservoir
58.7000,699,reservoir
58.7000,706,reservoir
58.8000,102,input
58.8000,230,reservoir
58.8000,493,input
58.9000,113,reservoir
58.9000,676,reservoir
59.0000,438,reservoir
59.0000,634,input
59.0000,709,reservoir
59.1000,86,reservoir
59.1000,291,reservoir
59.3000,305,input
59.3000,637,reservoir
59.4000,244,reservoir
59.4000,568,reservoir
59.5000,1,reservoir
59.5000,659,reservoir
59.6000,272,reservoir
59.8000,16,reservoir
59.9000,29,reservoir
59.9000,136,input
60.0000,243,reservoir
60.0000,253,reservoir
60.1000,377,reservoir
60.2000,467,input
60.2000,471,reservoir
60.3000,360,reservoir
60.3000,630,input
60.4000,604,input
60.5000,175,reservoir
60.6000,123,input
60.6000,342,reservoir
60.7000,208,reservoir
60.7000,331,reservoir
60.7000,353,reservoir
60.7000,407,reservoir
60.8000,607,reservoir
60.9000,85,input
61.0000,140,reservoir
61.0000,351,input
61.0000,379,input
61.1000,636,reservoir
61.2000,148,reservoir
61.3000,147,input
61.3000,285,input
61.3000,287,input
61.3000,346,input
61.3000,722,input
61.4000,98,input
61.4000,621,reservoir
61.5000,233,reservoir
61.5000,687,reservoir
61.7000,490,input
61.8000,113,reservoir
61.8000,462,input
61.8000,649,reservoir
61.9000,112,reservoir
61.9000,345,input
62.0000,250,reservoir
62.0000,438,reservoir
62.0000,478,reservoir
62.0000,515,reservoir
62.0000,526,input
62.1000,191,reservoir
62.1000,659,reservoir
62.2000,216,reservoir
62.2000,291,reservoir
62.2000,457,input
62.3000,23,input
62.3000,75,reservoir
62.3000,498,reservoir
62.3000,648,reservoir
62.4000,26,input
62.4000,29,reservoir
62.4000,72,input
62.4000,253,reservoir
62.4000,391,reservoir
62.5000,243,reservoir
62.6000,244,reservoir
62.8000,27,input
62.8000,388,input
62.8000,509,input
62.8000,726,reservoir
62.9000,45,reservoir
62.9000,568,reservoir
63.0000,562,input
63.1000,265,input
63.1000,360,reservoir
63.3000,18,input
63.3000,342,reservoir
63.3000,349,input
63.4000,497,reservoir
63.4000,636,reservoir
63.5000,308,input
63.5000,415,input
63.5000,599,reservoir
63.6000,62,input
63.6000,607,reservoir
63.7000,353,reservoir
63.7000,706,reservoir
63.8000,96,input
63.8000,175,reservoir
63.8000,325,input
63.9000,293,input
63.9000,331,reservoir
64.0000,16,reservoir
64.0000,297,reservoir
64.0000,372,input
64.1000,289,input
64.1000,466,input
64.1000,621,reservoir
64.3000,477,input
64.3000,592,input
64.3000,676,reservoir
64.4000,192,input
64.4000,208,reservoir
64.4000,233,reservoir
64.4000,395,input
64.4000,634,input
64.4000,685,input
64.5000,493,input
64.6000,1,reservoir
64.6000,397,input
64.6000,407,reservoir
64.6000,579,input
64.7000,243,reservoir
64.7000,649,reservoir
64.8000,75,reservoir
64.8000,86,reservoir
64.8000,170,input
64.8000,253,reservoir
64.8000,659,reservoir
64.9000,24,reservoir
64.9000,29,reservoir
64.9000,90,input
64.9000,274,reservoir
64.9000,377,reservoir
64.9000,385,input
64.9000,440,reservoir
65.0000,148,reservoir
65.0000,247,reservoir
65.0000,391,reservoir
65.0000,426,reservoir
65.1000,22,reservoir
65.1000,140,reservoir
65.1000,216,reservoir
65.1000,438,reservoir
65.1000,545,reservoir
65.2000,531,reservoir
65.3000,113,reservoir
65.3000,330,reservoir
65.3000,467,input
65.4000,244,reservoir
65.5000,565,reservoir
65.6000,83,reservoir
65.6000,257,reservoir
65.6000,491,reservoir
65.8000,85,input
65.8000,515,reservoir
65.8000,568,reservoir
65.8000,726,reservoir
65.9000,45,reservoir
65.9000,158,reservoir
65.9000,342,reservoir
66.0000,147,input
66.0000,305,input
66.0000,360,reservoir
66.0000,707,input
66.1000,363,input
66.2000,112,reservoir
66.3000,285,input
66.4000,687,reservoir
66.5000,379,input
66.5000,607,reservoir
66.7000,353,reservoir
66.8000,58,input
66.8000,177,input
66.8000,213,reservoir
66.8000,681,reservoir
66.9000,346,input
66.9000,490,input
66.9000,619,input
66.9000,621,reservoir
67.0000,297,reservoir
67.1000,136,input
67.1000,175,reservoir
67.2000,123,input
67.2000,208,reservoir
67.2000,253,reservoir
67.2000,457,input
67.2000,572,reservoir
67.2000,659,reservoir
67.2000,722,input
67.3000,54,reservoir
67.3000,604,input
67.4000,23,input
67.4000,29,reservoir
67.4000,216,reservoir
67.4000,462,input
67.4000,575,reservoir
67.5000,191,reservoir
67.5000,400,reservoir
67.5000,517,input
67.6000,142,reservoir
67.6000,162,reservoir
67.7000,562,input
67.8000,265,input
67.8000,391,reservoir
67.9000,72,input
67.9000,75,reservoir
67.9000,148,reservoir
67.9000,233,reservoir
67.9000,271,reservoir
67.9000,331,reservoir
67.9000,496,reservoir
67.9000,649,reservoir
68.0000,438,reservoir
68.0000,470,input
68.1000,73,reservoir
68.1000,526,input
68.1000,630,input
68.1000,636,reservoir
68.2000,16,reservoir
68.2000,26,input
68.2000,229,reservoir
68.3000,407,reservoir
68.3000,599,reservoir
68.3000,676,reservoir
68.4000,27,input
68.4000,113,reservoir
68.4000,509,input
68.5000,18,input
68.5000,342,reservoir
68.6000,632,reservoir
68.7000,45,reservoir
68.7000,83,reservoir
68.7000,98,input
68.7000,308,input
68.7000,345,input
68.8000,62,input
68.8000,360,reservoir
68.8000,388,input
68.9000,706,reservoir
69.0000,287,input
69.0000,415,input
69.0000,568,reservoir
69.1000,140,reservoir
69.2000,351,input
69.2000,515,reservoir
69.3000,293,input
69.3000,349,input
69.3000,607,reservoir
69.4000,96,input
69.4000,244,reservoir
69.4000,531,reservoir
69.4000,621,reservoir
69.5000,84,input
69.5000,243,reservoir
69.6000,253,reservoir
69.7000,353,reservoir
69.7000,455,reservoir
69.7000,659,reservoir
69.8000,250,reservoir
69.8000,578,reservoir
69.9000,29,reservoir
69.9000,491,reservoir
69.9000,634,input
70.0000,160,input
70.0000,208,reservoir
70.0000,467,input
70.0000,657,reservoir
70.0000,726,reservoir
70.1000,46,reservoir
70.1000,289,input
70.1000,579,input
70.1000,648,reservoir
70.2000,1,reservoir
70.2000,298,input
70.2000,426,reservoir
70.2000,493,input
70.3000,85,input
70.3000,372,input
70.3000,636,reservoir
70.4000,75,reservoir
70.4000,158,reservoir
70.4000,175,reservoir
70.4000,192,input
70.4000,391,reservoir
70.4000,552,reservoir
70.5000,330,reservoir
70.5000,362,input
70.6000,385,input
70.6000,497,reservoir
70.6000,498,reservoir
70.6000,681,reservoir
70.7000,395,input
70.7000,545,reservoir
70.7000,592,input
70.8000,233,reservoir
70.8000,297,reservoir
70.8000,397,input
70.8000,649,reservoir
70.9000,147,input
70.9000,687,reservoir
71.0000,189,reservoir
71.0000,212,reservoir
71.0000,407,reservoir
71.0000,480,reservoir
71.1000,10,input
71.1000,86,reservoir
71.1000,90,input
71.1000,240,input
71.1000,624,input
71.2000,162,reservoir
71.2000,213,reservoir
71.2000,331,reservoir
71.2000,377,reservoir
71.2000,440,reservoir
71.2000,599,reservoir
71.3000,258,reservoir
71.3000,271,reservoir
71.3000,305,input
71.3000,325,input
71.3000,342,reservoir
71.3000,363,input
71.3000,416,input
71.3000,422,input
71.3000,446,input
71.3000,466,input
71.4000,89,input
71.4000,113,reservoir
71.4000,148,reservoir
71.4000,170,input
71.4000,398,input
71.4000,477,input
71.4000,676,reservoir
71.4000,685,input
71.4000,707,input
71.5000,20,input
71.5000,102,input
71.5000,118,input
71.5000,144,input
71.5000,218,input
71.5000,285,input
71.5000,438,reservoir
71.5000,490,input
71.5000,602,input
71.5000,701,input
71.6000,24,reservoir
71.6000,45,reservoir
71.6000,101,reservoir
71.6000,159,input
71.6000,268,input
71.6000,303,input
71.6000,360,reservoir
71.6000,588,input
71.7000,274,reservoir
71.8000,132,input
71.8000,228,reservoir
71.8000,243,reservoir
71.8000,307,reservoir
71.8000,321,input
71.9000,191,reservoir
71.9000,273,reservoir
71.9000,316,reservoir
71.9000,379,input
71.9000,568,reservoir
71.9000,608,input
71.9000,615,input
71.9000,621,reservoir
72.0000,73,reservoir
72.0000,91,input
72.0000,112,reservoir
72.0000,151,reservoir
72.0000,244,reservoir
72.0000,247,reservoir
72.0000,253,reservoir
72.0000,355,input
72.0000,572,reservoir
72.0000,575,reservoir
72.0000,659,reservoir
72.1000,9,reservoir
72.1000,22,reservoir
72.1000,54,reservoir
72.1000,83,reservoir
72.1000,142,reservoir
72.1000,216,reservoir
72.1000,347,reservoir
72.1000,409,reservoir
72.1000,475,reservoir
72.1000,535,input
72.1000,565,reservoir
72.1000,607,reservoir
72.1000,724,input
72.2000,64,reservoir
72.2000,130,reservoir
72.2000,146,reservoir
72.2000,206,reservoir
72.2000,257,reservoir
72.2000,291,reservoir
72.2000,344,reservoir
72.2000,400,reservoir
72.2000,457,input
72.2000,478,reservoir
72.2000,576,input
72.2000,614,reservoir
72.3000,3,reservoir
72.3000,29,reservoir
72.3000,74,reservoir
72.3000,174,reservoir
72.3000,272,reservoir
72.3000,365,reservoir
72.3000,390,reservoir
72.3000,403,input
72.3000,435,reservoir
72.3000,496,reservoir
72.4000,5,reservoir
72.4000,16,reservoir
72.4000,122,reservoir
72.4000,564,reservoir
72.4000,643,reservoir
72.4000,726,reservoir
72.5000,163,reservoir
72.5000,324,reservoir
72.5000,471,reservoir
72.5000,489,reservoir
72.5000,515,reservoir
72.5000,516,input
72.5000,650,reservoir
72.5000,677,reservoir
72.6000,250,reservoir
72.6000,346,input
72.7000,75,reservoir
72.7000,177,input
72.7000,220,reservoir
72.7000,329,reservoir
72.7000,353,reservoir
72.7000,530,reservoir
72.7000,553,input
72.8000,23,input
72.8000,193,reservoir
72.8000,208,reservoir
72.8000,265,input
72.9000,391,reservoir
72.9000,462,input
72.9000,502,input
72.9000,562,input
73.1000,123,input
73.2000,18,input
73.2000,632,reservoir
73.2000,722,input
73.3000,619,input
73.4000,57,reservoir
73.4000,72,input
73.4000,133,reservoir
73.4000,246,input
73.4000,517,input
73.4000,531,reservoir
73.4000,567,input
73.4000,681,reservoir
73.5000,407,reservoir
73.6000,40,reservoir
73.6000,58,input
73.6000,233,reservoir
73.6000,470,input
73.6000,714,reservoir
73.7000,62,input
73.7000,175,reservoir
73.7000,229,reservoir
73.7000,258,reservoir
73.7000,308,input
73.8000,271,reservoir
73.8000,342,reservoir
73.8000,599,reservoir
73.9000,212,reservoir
73.9000,649,reservoir
73.9000,706,reservoir
74.0000,26,input
74.0000,136,input
74.0000,526,input
74.0000,550,reservoir
74.1000,27,input
74.1000,148,reservoir
74.1000,162,reservoir
74.1000,243,reservoir
74.1000,331,reservoir
74.1000,509,input
74.1000,585,reservoir
74.1000,604,input
74.1000,636,reservoir
74.2000,46,reservoir
74.2000,440,reservoir
74.2000,491,reservoir
74.2000,520,reservoir
74.2000,523,reservoir
74.2000,621,reservoir
74.2000,676,reservoir
74.3000,191,reservoir
74.3000,216,reservoir
74.3000,438,reservoir
74.3000,659,reservoir
74.3000,719,reservoir
74.4000,113,reservoir
74.4000,244,reservoir
74.4000,253,reservoir
74.4000,307,reservoir
74.4000,360,reservoir
74.4000,459,reservoir
74.4000,498,reservoir
74.5000,54,reservoir
74.5000,158,reservoir
74.5000,273,reservoir
74.5000,415,input
74.5000,559,reservoir
74.6000,73,reservoir
74.6000,105,reservoir
74.6000,344,reservoir
74.7000,29,reservoir
74.7000,45,reservoir
74.7000,140,reservoir
74.7000,213,reservoir
74.7000,555,reservoir
74.7000,657,reservoir
74.8000,151,reservoir
74.8000,228,reservoir
74.8000,293,input
74.8000,467,input
74.8000,564,reservoir
74.8000,607,reservoir
74.9000,85,input
75.0000,96,input
75.0000,349,input
75.0000,552,reservoir
75.0000,626,reservoir
75.1000,24,reservoir
75.1000,75,reservoir
75.1000,236,reservoir
75.1000,287,input
75.1000,388,input
75.3000,147,input
75.3000,150,reservoir
75.3000,330,reservoir
75.3000,351,input
75.4000,345,input
75.5000,208,reservoir
75.5000,480,reservoir
75.5000,579,input
75.5000,630,input
75.5000,634,input
75.5000,687,reservoir
75.6000,217,reservoir
75.6000,353,reservoir
75.6000,426,reservoir
75.7000,1,reservoir
75.7000,648,reservoir
75.8000,13,reservoir
75.8000,230,reservoir
75.8000,250,reservoir
75.8000,290,input
75.9000,211,input
75.9000,298,input
75.9000,385,input
75.9000,391,reservoir
75.9000,493,input
75.9000,515,reservoir
76.0000,84,input
76.0000,98,input
76.0000,160,input
76.1000,258,reservoir
76.1000,272,reservoir
76.1000,497,reservoir
76.1000,612,input
76.2000,112,reservoir
76.2000,220,reservoir
76.2000,681,reservoir
76.3000,243,reservoir
76.3000,271,reservoir
76.3000,285,input
76.3000,288,reservoir
76.3000,289,input
76.3000,300,reservoir
76.3000,568,reservoir
76.4000,192,input
76.4000,233,reservoir
76.4000,342,reservoir
76.4000,434,reservoir
76.4000,599,reservoir
76.5000,116,reservoir
76.5000,363,input
76.5000,372,input
76.5000,490,input
76.6000,16,reservoir
76.6000,659,reservoir
76.6000,701,input
76.6000,726,reservoir
76.7000,305,input
76.7000,621,reservoir
76.7000,707,input
76.8000,119,reservoir
76.8000,142,reservoir
76.8000,191,reservoir
76.8000,212,reservoir
76.8000,244,reservoir
76.8000,253,reservoir
76.8000,592,input
76.8000,649,reservoir
76.9000,10,input
76.9000,395,input
76.9000,478,reservoir
77.0000,175,reservoir
77.1000,144,input
77.1000,331,reservoir
77.1000,397,input
77.1000,564,reservoir
77.2000,29,reservoir
77.2000,86,reservoir
77.2000,90,input
77.2000,102,input
77.2000,240,input
77.2000,360,reservoir
77.2000,398,input
77.2000,457,input
77.3000,245,reservoir
77.3000,379,input
77.3000,409,reservoir
77.3000,416,input
77.3000,422,input
77.3000,624,input
77.3000,719,reservoir
77.4000,170,input
77.4000,307,reservoir
77.4000,438,reservoir
77.4000,531,reservoir
77.5000,73,reservoir
77.5000,148,reservoir
77.5000,268,input
77.5000,477,input
77.5000,607,reservoir
77.6000,130,reservoir
77.6000,213,reservoir
77.6000,602,input
77.7000,89,input
77.7000,91,input
77.7000,218,input
77.7000,273,reservoir
77.8000,57,reservoir
77.8000,159,input
77.8000,265,input
77.8000,303,input
77.8000,377,reservoir
77.8000,446,input
77.8000,475,reservoir
77.8000,562,input
77.8000,632,reservoir
77.9000,9,reservoir
77.9000,45,reservoir
77.9000,75,reservoir
77.9000,151,reservoir
77.9000,228,reservoir
77.9000,347,reservoir
77.9000,466,input
77.9000,685,input
78.0000,216,reservoir
78.0000,304,reservoir
78.0000,435,reservoir
78.0000,565,reservoir
78.1000,83,reservoir
78.1000,197,reservoir
78.1000,321,input
78.1000,346,input
78.1000,407,reservoir
78.1000,489,reservoir
78.2000,118,input
78.2000,498,reservoir
78.3000,18,input
78.3000,23,input
78.3000,247,reservoir
78.3000,459,reservoir
78.3000,618,input
78.4000,20,input
78.4000,158,reservoir
78.4000,325,input
78.4000,344,reservoir
78.4000,391,reservoir
78.4000,462,input
78.4000,614,reservoir
78.5000,174,reservoir
78.5000,177,input
78.5000,208,reservoir
78.5000,243,reservoir
78.5000,258,reservoir
78.5000,491,reservoir
78.5000,523,reservoir
78.5000,572,reservoir
78.6000,40,reservoir
78.6000,250,reservoir
78.6000,353,reservoir
78.6000,365,reservoir
78.6000,371,reservoir
78.6000,440,reservoir
78.6000,615,input
78.6000,636,reservoir
78.7000,62,input
78.7000,140,reservoir
78.8000,271,reservoir
78.8000,470,input
78.8000,471,reservoir
78.8000,576,input
78.9000,123,input
78.9000,342,reservoir
78.9000,517,input
78.9000,550,reservoir
78.9000,643,reservoir
78.9000,659,reservoir
78.9000,706,reservoir
79.0000,72,input
79.0000,132,input
79.0000,133,reservoir
79.0000,362,input
79.0000,599,reservoir
79.0000,621,reservoir
79.0000,681,reservoir
79.0000,726,reservoir
79.1000,191,reservoir
79.1000,233,reservoir
79.1000,274,reservoir
79.1000,297,reservoir
79.1000,308,input
79.1000,329,reservoir
79.2000,85,input
79.2000,244,reservoir
79.2000,253,reservoir
79.2000,403,input
79.2000,515,reservoir
79.2000,648,reservoir
79.2000,657,reservoir
79.3000,619,input
79.3000,626,reservoir
79.3000,686,reservoir
79.4000,535,input
79.4000,552,reservoir
79.4000,568,reservoir
79.4000,677,reservoir
79.4000,722,input
79.5000,355,input
79.5000,520,reservoir
79.5000,564,reservoir
79.5000,588,input
79.6000,54,reservoir
79.6000,105,reservoir
79.6000,516,input
79.6000,559,reservoir
79.6000,653,reservoir
79.7000,27,input
79.7000,29,reservoir
79.7000,212,reservoir
79.7000,236,reservoir
79.7000,424,reservoir
79.7000,544,reservoir
79.7000,555,reservoir
79.7000,639,reservoir
79.7000,687,reservoir
79.8000,26,input
79.8000,467,input
79.8000,509,input
79.8000,676,reservoir
79.9000,220,reservoir
79.9000,436,reservoir
79.9000,526,input
80.0000,22,reservoir
80.0000,307,reservoir
80.0000,331,reservoir
80.0000,360,reservoir
80.0000,480,reservoir
80.0000,649,reservoir
80.0000,719,reservoir
80.1000,73,reservoir
80.1000,230,reservoir
80.1000,330,reservoir
80.1000,415,input
80.1000,438,reservoir
80.1000,585,reservoir
80.2000,13,reservoir
80.2000,75,reservoir
80.2000,148,reservoir
80.2000,216,reservoir
80.2000,323,reservoir
80.2000,553,input
80.2000,607,reservoir
80.3000,147,input
80.3000,175,reservoir
80.3000,273,reservoir
80.3000,293,input
80.3000,601,reservoir
80.4000,1,reservoir
80.4000,39,reservoir
80.4000,112,reservoir
80.4000,287,input
80.4000,508,reservoir
80.4000,724,input
80.5000,136,input
80.5000,150,reservoir
80.5000,434,reservoir
80.5000,557,reservoir
80.5000,604,input
80.5000,650,reservoir
80.6000,96,input
80.6000,151,reservoir
80.6000,213,reservoir
80.6000,224,reservoir
80.7000,45,reservoir
80.7000,58,input
80.7000,243,reservoir
80.7000,349,input
80.7000,426,reservoir
80.7000,608,input
80.8000,16,reservoir
80.8000,636,reservoir
80.9000,9,reservoir
80.9000,258,reservoir
80.9000,391,reservoir
80.9000,497,reservoir
80.9000,579,input
81.0000,24,reservoir
81.0000,344,reservoir
81.0000,351,input
81.0000,388,input
81.1000,74,reservoir
81.1000,282,reservoir
81.1000,385,input
81.1000,407,reservoir
81.1000,452,reservoir
81.1000,634,input
81.2000,208,reservoir
81.2000,659,reservoir
81.3000,250,reservoir
81.3000,271,reservoir
81.3000,285,input
81.3000,298,input
81.3000,502,input
81.3000,621,reservoir
81.4000,83,reservoir
81.4000,228,reservoir
81.4000,342,reservoir
81.4000,468,reservoir
81.4000,490,input
81.4000,531,reservoir
81.5000,493,input
81.6000,113,reservoir
81.6000,244,reservoir
81.6000,245,reservoir
81.6000,253,reservoir
81.6000,292,input
81.6000,353,reservoir
81.6000,599,reservoir
81.7000,530,reservoir
81.8000,272,reservoir
81.8000,363,input
81.8000,564,reservoir
81.8000,681,reservoir
81.8000,701,input
81.9000,233,reservoir
81.9000,707,input
82.0000,54,reservoir
82.0000,57,reservoir
82.0000,191,reservoir
82.0000,345,input
82.0000,498,reservoir
82.1000,29,reservoir
82.1000,84,input
82.1000,246,input
82.1000,305,input
82.1000,457,input
82.1000,565,reservoir
82.2000,192,input
82.2000,459,reservoir
82.2000,568,reservoir
82.3000,158,reservoir
82.3000,288,reservoir
82.3000,289,input
82.4000,160,input
82.4000,379,input
82.4000,632,reservoir
82.4000,648,reservoir
82.5000,265,input
82.5000,372,input
82.5000,515,reservoir
82.5000,567,input
82.5000,676,reservoir
82.6000,10,input
82.6000,142,reservoir
82.6000,212,reservoir
82.6000,367,reservoir
82.6000,523,reservoir
82.6000,642,reservoir
82.7000,46,reservoir
82.7000,140,reservoir
82.7000,144,input
82.7000,435,reservoir
82.7000,562,input
82.8000,73,reservoir
82.8000,90,input
82.8000,102,input
82.8000,162,reservoir
82.8000,360,reservoir
82.8000,491,reservoir
82.9000,56,reservoir
82.9000,119,reservoir
82.9000,243,reservoir
82.9000,331,reservoir
82.9000,395,input
82.9000,398,input
82.9000,451,reservoir
82.9000,607,reservoir
82.9000,649,reservoir
82.9000,726,reservoir
83.0000,134,reservoir
83.0000,630,input
83.1000,240,input
83.1000,307,reservoir
83.1000,329,reservoir
83.1000,416,input
83.1000,422,input
83.1000,572,reservoir
83.1000,586,reservoir
83.2000,40,reservoir
83.2000,170,input
83.2000,217,reservoir
83.2000,258,reservoir
83.2000,477,input
83.2000,624,input
83.2000,714,reservoir
83.4000,151,reservoir
83.4000,268,input
83.4000,391,reservoir
83.4000,440,reservoir
83.4000,592,input
83.5000,18,input
83.5000,91,input
83.5000,397,input
83.5000,602,input
83.5000,626,reservoir
83.5000,659,reservoir
83.6000,175,reservoir
83.6000,197,reservoir
83.6000,290,input
83.6000,313,reservoir
83.6000,347,reservoir
83.6000,550,reservoir
83.7000,23,input
83.7000,75,reservoir
83.7000,159,input
83.7000,213,reservoir
83.7000,346,input
83.7000,377,reservoir
83.7000,409,reservoir
83.7000,657,reservoir
83.8000,74,reservoir
83.8000,98,input
83.8000,218,input
83.8000,271,reservoir
83.8000,273,reservoir
83.8000,438,reservoir
83.8000,475,reservoir
83.8000,489,reservoir
83.8000,621,reservoir
83.8000,678,reservoir
83.9000,9,reservoir
83.9000,21,reservoir
83.9000,62,input
83.9000,85,input
83.9000,216,reservoir
83.9000,319,reservoir
83.9000,340,reservoir
83.9000,342,reservoir
83.9000,344,reservoir
83.9000,407,reservoir
83.9000,706,reservoir
84.0000,244,reservoir
84.0000,253,reservoir
84.0000,303,input
84.0000,462,input
84.0000,470,input
84.0000,552,reservoir
84.0000,639,reservoir
